"ID","Date","Umpire","Home Team","Away Team","Teams","Home Score","Away Score","Called Pitches","Called Wrong","Accuracy","Consistency","Favor [Home]","Total Run Impact"
"634103","2021-05-13","Jeff Nelson","WSH","PHI","WSHPHI","5","1","125","11","91.2","92.3","-1.08","1.62"
"634113","2021-05-13","Erich Bacchus","PIT","SF","PITSF","1","3","149","6","96.0","97.9","-0.35","0.50"
"634114","2021-05-13","Scott Barry","ATL","TOR","ATLTOR","4","8","160","17","89.4","93.3","0.70","2.41"
"634117","2021-05-13","Edwin Moscoso","DET","KC","DETKC","4","3","147","9","93.9","96.2","-0.06","1.52"
"634125","2021-05-13","Mark Carlson","CWS","MIN","CWSMIN","4","2","154","8","94.8","99.1","0.46","1.07"
"634126","2021-05-13","Doug Eddings","TB","NYY","TBNYY","9","1","164","13","92.1","95.4","0.54","2.10"
"634135","2021-05-13","Ted Barrett","SEA","CLE","SEACLE","2","4","111","7","93.7","95.8","-0.38","0.87"
"634136","2021-05-13","Lew Williams","ARI","MIA","ARIMIA","1","5","139","6","95.7","95.4","0.71","1.30"
"634141","2021-05-13","Ramon De Jesus","HOU","TEX","HOUTEX","4","3","169","9","94.7","96.7","0.02","1.34"
"634150","2021-05-13","D.J. Reyburn","BOS","OAK","BOSOAK","8","1","155","10","93.5","100.0","0.96","1.88"
"634158","2021-05-13","Todd Tichenor","MIL","STL","MILSTL","0","2","184","12","93.5","92.7","0.01","2.15"
"634191","2021-05-13","Joe West","COL","CIN","COLCIN","13","8","173","11","93.6","95.9","-0.10","1.50"
"634128","2021-05-12","Carlos Torres","NYM","BAL","NYMBAL","7","1","133","13","90.2","97.8","-0.01","3.47"
"634129","2021-05-12","Lance Barksdale","CLE","CHC","CLECHC","2","1","174","9","94.8","98.4","1.01","1.20"
"634137","2021-05-12","Ben May","PIT","CIN","PITCIN","1","5","180","7","96.1","97.6","0.69","0.98"
"634140","2021-05-12","Rob Drake","LAD","SEA","LADSEA","7","1","155","17","89.0","97.9","0.48","1.51"
"634151","2021-05-12","Nick Mahrley","WSH","PHI","WSHPHI","2","5","177","8","95.5","93.3","-0.69","0.93"
"634154","2021-05-12","Ryan Wills","BOS","OAK","BOSOAK","1","4","151","7","95.4","95.0","0.07","0.97"
"634155","2021-05-12","Ryan Additon","COL","SD","COLSD","3","2","141","7","95.0","96.6","0.07","0.50"
"634160","2021-05-12","Sean Barber","CWS","MIN","CWSMIN","13","8","186","11","94.1","95.9","0.63","1.47"
"634172","2021-05-12","Chris Guccione","HOU","LAA","HOULAA","9","1","129","6","95.3","97.3","0.43","0.57"
"634183","2021-05-12","CB Bucknor","ARI","MIA","ARIMIA","2","3","127","11","91.3","88.2","-0.74","1.73"
"634186","2021-05-12","Dan Bellino","DET","KC","DETKC","4","2","149","11","92.6","99.0","0.16","1.75"
"634198","2021-05-12","John Libka","MIL","STL","MILSTL","4","1","145","8","94.5","97.9","-0.50","0.98"
"634208","2021-05-12","Nic Lentz","COL","SD","COLSD","3","5","147","13","91.2","97.8","0.65","1.70"
"634210","2021-05-12","Bill Miller","TB","NYY","TBNYY","0","1","147","10","93.2","96.7","0.32","1.10"
"634238","2021-05-12","Andy Fletcher","ATL","TOR","ATLTOR","1","4","135","13","90.4","95.6","0.57","1.15"
"634142","2021-05-11","Greg Gibson","LAD","SEA","LADSEA","6","4","140","12","91.4","94.3","-1.45","2.90"
"634144","2021-05-11","Laz Diaz","WSH","PHI","WSHPHI","2","6","210","14","93.3","93.5","-0.26","1.74"
"634147","2021-05-11","Chris Segal","CWS","MIN","CWSMIN","9","3","159","8","95.0","98.0","-0.25","1.01"
"634149","2021-05-11","Bruce Dreckman","COL","SD","COLSD","1","8","165","15","90.9","96.4","-0.25","2.56"
"634156","2021-05-11","Mark Wegner","HOU","LAA","HOULAA","5","1","126","10","92.1","94.5","-0.30","1.15"
"634159","2021-05-11","Tony Randazzo","MIL","STL","MILSTL","1","6","171","14","91.8","95.8","0.57","1.35"
"634163","2021-05-11","Dan Iassogna","ATL","TOR","ATLTOR","3","5","146","5","96.6","99.1","0.22","0.99"
"634164","2021-05-11","Cory Blaser","SF","TEX","SFTEX","4","2","165","7","95.8","99.1","-0.20","1.19"
"634169","2021-05-11","Gabe Morales","TB","NYY","TBNYY","1","3","154","9","94.2","94.2","0.02","0.83"
"634170","2021-05-11","Tim Timmons","NYM","BAL","NYMBAL","3","2","121","12","90.1","97.6","-0.08","1.65"
"634174","2021-05-11","Pat Hoberg","PIT","CIN","PITCIN","7","2","169","7","95.9","99.1","-0.04","1.03"
"634179","2021-05-11","Larry Vanover","DET","KC","DETKC","8","7","174","17","90.2","92.6","0.04","2.49"
"634180","2021-05-11","Chad Fairchild","ARI","MIA","ARIMIA","11","3","161","8","95.0","96.1","-0.80","1.21"
"634189","2021-05-11","Stu Scheurwater","CLE","CHC","CLECHC","3","2","145","7","95.2","93.8","0.16","0.85"
"634202","2021-05-11","Ryan Blakney","BOS","OAK","BOSOAK","2","3","147","4","97.3","98.9","-0.15","0.29"
"634152","2021-05-10","Chris Conroy","PIT","CIN","PITCIN","1","14","179","7","96.1","98.4","-0.19","0.78"
"634153","2021-05-10","Mark Ripperger","SF","TEX","SFTEX","3","1","160","15","90.6","96.9","-1.14","1.56"
"634157","2021-05-10","Adam Hamari","ARI","MIA","ARIMIA","5","2","134","8","94.0","98.8","-0.14","0.68"
"634176","2021-05-10","Ron Kulpa","BAL","BOS","BALBOS","4","1","111","3","97.3","98.6","0.03","0.23"
"634181","2021-05-10","Alan Porter","HOU","LAA","HOULAA","4","5","191","9","95.3","94.3","-0.28","1.26"
"634167","2021-05-09","Angel Hernandez","KC","CWS","KCCWS","3","9","176","11","93.8","99.1","-0.26","1.05"
"634175","2021-05-09","Marvin Hudson","ATL","PHI","ATLPHI","6","1","129","9","93.0","90.0","-0.23","1.15"
"634177","2021-05-09","D.J. Reyburn","BAL","BOS","BALBOS","3","4","154","6","96.1","99.1","-0.37","0.57"
"634182","2021-05-09","Phil Cuzzi","TEX","SEA","TEXSEA","10","2","152","4","97.4","98.0","-0.69","0.88"
"634184","2021-05-09","Manny Gonzalez","NYM","ARI","NYMARI","4","2","163","9","94.5","96.5","0.21","1.74"
"634185","2021-05-09","Joe West","SF","SD","SFSD","1","11","165","12","92.7","94.4","0.02","1.55"
"634192","2021-05-09","Jeremie Rehak","HOU","TOR","HOUTOR","7","4","180","4","97.8","99.2","0.27","0.27"
"634194","2021-05-09","Jim Reynolds","STL","COL","STLCOL","2","0","126","9","92.9","91.4","1.70","2.11"
"634205","2021-05-09","Tripp Gibson","LAA","LAD","LAALAD","2","1","177","9","94.9","98.5","0.37","1.22"
"634207","2021-05-09","Jeremy Riggs","MIA","MIL","MIAMIL","1","2","144","10","93.1","96.8","0.38","1.78"
"634211","2021-05-09","Brian Knight","OAK","TB","OAKTB","3","4","152","10","93.4","99.0","0.03","1.15"
"634218","2021-05-09","Lance Barrett","NYY","WSH","NYYWSH","3","2","147","8","94.6","96.1","-0.04","0.77"
"634237","2021-05-09","James Hoye","CHC","PIT","CHCPIT","5","6","143","8","94.4","98.9","0.26","1.01"
"634165","2021-05-08","Chad Whitson","STL","COL","STLCOL","9","8","174","10","94.3","90.7","-0.54","1.37"
"634171","2021-05-08","Erich Bacchus","TEX","SEA","TEXSEA","9","8","145","7","95.2","94.9","0.19","0.81"
"634178","2021-05-08","Nic Lentz","SF","SD","SFSD","7","1","140","9","93.6","97.9","-0.07","1.31"
"634187","2021-05-08","Ted Barrett","CLE","CIN","CLECIN","9","2","160","11","93.1","95.5","0.59","1.54"
"634190","2021-05-08","Jeff Nelson","NYM","ARI","NYMARI","4","2","157","16","89.8","96.2","-0.16","2.57"
"634193","2021-05-08","Jose Navas","HOU","TOR","HOUTOR","4","8","152","8","94.7","97.1","-0.01","0.60"
"634196","2021-05-08","Ryan Blakney","BAL","BOS","BALBOS","6","11","177","5","97.2","98.3","-0.12","0.44"
"634197","2021-05-08","Edwin Moscoso","KC","CWS","KCCWS","1","9","159","15","90.6","93.3","0.31","2.03"
"634199","2021-05-08","Dan Merzel","ATL","PHI","ATLPHI","8","7","214","15","93.0","91.4","0.82","3.52"
"634212","2021-05-08","Brennan Miller","CHC","PIT","CHCPIT","3","2","149","9","94.0","97.0","0.56","1.56"
"634214","2021-05-08","Shane Livensparger","DET","MIN","DETMIN","7","3","201","13","93.5","95.2","-0.01","1.73"
"634215","2021-05-08","Mike Estabrook","MIA","MIL","MIAMIL","2","6","129","10","92.2","97.4","-0.75","1.22"
"634221","2021-05-08","Alfonso Marquez","NYY","WSH","NYYWSH","4","3","193","9","95.3","96.0","0.43","0.95"
"634236","2021-05-08","Doug Eddings","OAK","TB","OAKTB","6","3","168","10","94.0","99.1","0.55","1.10"
"634262","2021-05-08","Sean Barber","LAA","LAD","LAALAD","11","14","200","14","93.0","96.5","-0.47","3.68"
"634195","2021-05-07","Jerry Meals","MIA","MIL","MIAMIL","6","1","155","9","94.2","98.2","-0.88","1.31"
"634200","2021-05-07","John Libka","STL","COL","STLCOL","5","0","136","2","98.5","100.0","-0.23","0.23"
"634201","2021-05-07","Andy Fletcher","HOU","TOR","HOUTOR","10","4","154","19","87.7","94.1","-1.06","3.03"
"634203","2021-05-07","Lance Barksdale","CLE","CIN","CLECIN","0","3","134","7","94.8","97.7","-0.03","0.86"
"634204","2021-05-07","Jim Wolf","DET","MIN","DETMIN","3","7","185","14","92.4","96.2","-0.36","1.75"
"634209","2021-05-07","Brian O'Nora","BAL","BOS","BALBOS","2","6","173","17","90.2","91.5","0.15","1.89"
"634213","2021-05-07","Adrian Johnson","LAA","LAD","LAALAD","9","2","144","18","87.5","93.5","0.23","2.78"
"634216","2021-05-07","Mark Carlson","CHC","PIT","CHCPIT","3","2","128","9","93.0","97.9","-0.27","1.43"
"634219","2021-05-07","Hunter Wendelstedt","ATL","PHI","ATLPHI","2","12","183","19","89.6","85.8","-0.50","2.31"
"634234","2021-05-07","Carlos Torres","NYY","WSH","NYYWSH","4","11","185","11","94.1","92.2","-0.47","1.76"
"634235","2021-05-07","Dan Bellino","KC","CWS","KCCWS","0","3","149","13","91.3","94.0","0.20","1.68"
"634240","2021-05-07","Bruce Dreckman","SF","SD","SFSD","5","4","199","17","91.5","92.6","-0.54","1.74"
"634252","2021-05-07","Pat Hoberg","NYM","ARI","NYMARI","5","4","188","14","92.6","96.8","0.22","1.78"
"634253","2021-05-07","Cory Blaser","TEX","SEA","TEXSEA","4","5","139","7","95.0","98.0","0.15","0.56"
"634263","2021-05-07","Bill Miller","OAK","TB","OAKTB","2","1","117","13","88.9","97.1","0.45","1.14"
"634223","2021-05-06","Jordan Baker","STL","NYM","STLNYM","1","4","166","10","94.0","99.1","0.14","1.27"
"634224","2021-05-06","Dan Iassogna","NYY","HOU","NYYHOU","4","7","168","9","94.6","95.3","0.17","1.41"
"634231","2021-05-06","Gabe Morales","OAK","TOR","OAKTOR","4","10","157","10","93.6","99.1","-0.45","1.63"
"634232","2021-05-06","Nick Mahrley","WSH","ATL","WSHATL","2","3","149","12","91.9","93.9","0.67","1.36"
"634233","2021-05-06","David Rackley","KC","CLE","KCCLE","0","4","152","11","92.8","95.5","-0.73","2.04"
"634247","2021-05-06","Brian Gorman","LAA","TB","LAATB","3","8","168","15","91.1","97.2","0.25","1.72"
"634255","2021-05-06","Ron Kulpa","BOS","DET","BOSDET","12","9","195","17","91.3","91.4","1.01","2.73"
"634261","2021-05-06","Phil Cuzzi","MIN","TEX","MINTEX","3","4","160","15","90.6","94.4","-1.02","2.77"
"634283","2021-05-06","Quinn Wolcott","PHI","MIL","PHIMIL","2","0","110","5","95.5","100.0","0.16","0.48"
"634291","2021-05-06","Jansen Visconti","MIA","ARI","MIAARI","3","1","118","6","94.9","98.7","-0.03","0.48"
"634217","2021-05-05","Jeremie Rehak","NYY","HOU","NYYHOU","6","3","158","11","93.0","92.5","-0.02","1.41"
"634220","2021-05-05","Tim Timmons","SEA","BAL","SEABAL","0","6","110","10","90.9","97.2","-0.22","1.35"
"634225","2021-05-05","Tony Randazzo","COL","SF","COLSF","6","5","157","7","95.5","96.3","0.35","1.61"
"634226","2021-05-05","Angel Hernandez","KC","CLE","KCCLE","4","5","145","5","96.6","99.0","-0.23","0.56"
"634227","2021-05-05","Ryan Additon","SD","PIT","SDPIT","4","2","158","11","93.0","96.9","-1.21","1.53"
"634228","2021-05-05","D.J. Reyburn","BOS","DET","BOSDET","5","6","187","13","93.0","94.4","0.91","1.73"
"634230","2021-05-05","Ryan Wills","CHC","LAD","CHCLAD","6","5","192","11","94.3","95.4","-0.24","1.50"
"634239","2021-05-05","James Hoye","STL","NYM","STLNYM","2","7","114","3","97.4","98.6","0.14","0.27"
"634248","2021-05-05","Brian Knight","OAK","TOR","OAKTOR","4","9","149","7","95.3","99.0","0.36","1.41"
"634249","2021-05-05","Jeremy Riggs","MIA","ARI","MIAARI","8","0","159","16","89.9","90.4","-0.97","2.00"
"634250","2021-05-05","Brennan Miller","STL","NYM","STLNYM","4","1","102","7","93.1","93.9","0.34","1.05"
"634266","2021-05-05","Manny Gonzalez","WSH","ATL","WSHATL","3","5","143","6","95.8","99.0","0.04","0.43"
"634270","2021-05-05","Sam Holbrook","CIN","CWS","CINCWS","1","0","161","10","93.8","97.3","0.08","1.58"
"634279","2021-05-05","Mark Ripperger","MIN","TEX","MINTEX","1","3","148","10","93.2","87.9","0.38","1.94"
"634281","2021-05-05","Tripp Gibson","LAA","TB","LAATB","1","3","152","6","96.1","96.9","0.11","0.67"
"634294","2021-05-05","Marvin Hudson","PHI","MIL","PHIMIL","5","4","173","18","89.6","86.4","-1.10","2.72"
"634229","2021-05-04","Erich Bacchus","MIN","TEX","MINTEX","3","6","159","10","93.7","97.1","0.33","1.19"
"634241","2021-05-04","Ryan Blakney","BOS","DET","BOSDET","11","7","181","9","95.0","94.1","-0.03","1.10"
"634245","2021-05-04","Mike Estabrook","MIA","ARI","MIAARI","9","3","142","10","93.0","95.8","-0.06","1.36"
"634246","2021-05-04","Chad Whitson","COL","SF","COLSF","4","12","137","10","92.7","97.9","1.11","1.26"
"634251","2021-05-04","Mike Muchlinski","CIN","CWS","CINCWS","0","9","182","6","96.7","99.2","0.20","1.26"
"634254","2021-05-04","Jim Reynolds","COL","SF","COLSF","8","6","154","12","92.2","90.6","0.98","1.56"
"634264","2021-05-04","Ted Barrett","CHC","LAD","CHCLAD","7","1","103","13","87.4","95.5","-0.25","1.14"
"634265","2021-05-04","Lance Barrett","SEA","BAL","SEABAL","5","2","162","6","96.3","99.1","0.62","0.82"
"634267","2021-05-04","Sean Barber","LAA","TB","LAATB","3","8","200","16","92.0","95.4","1.13","2.63"
"634269","2021-05-04","Jose Navas","NYY","HOU","NYYHOU","7","3","188","13","93.1","91.7","0.33","1.98"
"634277","2021-05-04","Edwin Moscoso","KC","CLE","KCCLE","3","7","190","8","95.8","96.3","-0.09","1.65"
"634278","2021-05-04","Doug Eddings","OAK","TOR","OAKTOR","4","1","138","8","94.2","100.0","0.34","1.26"
"634297","2021-05-04","Jeff Nelson","WSH","ATL","WSHATL","1","6","143","14","90.2","91.8","-0.27","1.48"
"634313","2021-05-04","Joe West","SD","PIT","SDPIT","1","2","138","13","90.6","91.1","0.17","1.14"
"634321","2021-05-04","Stu Scheurwater","CHC","LAD","CHCLAD","4","3","163","10","93.9","96.4","0.59","1.26"
"634324","2021-05-04","Dan Merzel","PHI","MIL","PHIMIL","6","5","143","9","93.7","96.6","0.14","1.70"
"634242","2021-05-03","Alfonso Marquez","SEA","BAL","SEABAL","3","5","138","10","92.8","95.7","0.83","1.06"
"634243","2021-05-03","Nic Lentz","SD","PIT","SDPIT","2","0","132","5","96.2","98.9","0.20","0.70"
"634244","2021-05-03","Hunter Wendelstedt","PHI","MIL","PHIMIL","4","3","177","13","92.7","95.8","-1.24","2.41"
"634258","2021-05-03","Dan Bellino","KC","CLE","KCCLE","6","8","185","8","95.7","95.3","0.31","1.04"
"634285","2021-05-03","Cory Blaser","MIN","TEX","MINTEX","6","5","174","12","93.1","96.6","0.17","1.42"
"634292","2021-05-03","Mark Carlson","STL","NYM","STLNYM","6","5","164","10","93.9","95.4","-0.55","0.95"
"634293","2021-05-03","Bill Miller","OAK","TOR","OAKTOR","5","4","147","9","93.9","95.7","-0.10","0.86"
"634334","2021-05-03","Adrian Johnson","LAA","TB","LAATB","3","7","162","12","92.6","99.1","0.17","1.47"
"634256","2021-05-02","Paul Clemons","TOR","ATL","TORATL","7","2","139","4","97.1","97.9","0.25","0.31"
"634257","2021-05-02","Andy Fletcher","PHI","NYM","PHINYM","7","8","152","15","90.1","94.7","-0.51","1.76"
"634259","2021-05-02","Mark Wegner","WSH","MIA","WSHMIA","3","1","105","8","92.4","95.6","-0.22","0.89"
"634260","2021-05-02","Chris Segal","PIT","STL","PITSTL","0","3","126","10","92.1","92.9","-0.73","1.45"
"634268","2021-05-02","Brian O'Nora","TEX","BOS","TEXBOS","5","3","131","8","93.9","96.3","-0.62","0.99"
"634282","2021-05-02","Lance Barksdale","MIL","LAD","MILLAD","4","16","157","1","99.4","100.0","1.00","1.00"
"634298","2021-05-02","Shane Livensparger","CIN","CHC","CINCHC","13","12","184","15","91.8","94.8","0.55","1.87"
"634299","2021-05-02","John Libka","ARI","COL","ARICOL","8","4","153","14","90.8","89.6","0.46","1.31"
"634301","2021-05-02","CB Bucknor","SD","SF","SDSF","1","7","169","8","95.3","94.5","0.09","0.74"
"634302","2021-05-02","Tripp Gibson","CWS","CLE","CWSCLE","0","5","151","6","96.0","98.1","0.35","0.72"
"634306","2021-05-02","Junior Valentine","OAK","BAL","OAKBAL","7","5","155","6","96.1","100.0","-0.43","0.51"
"634311","2021-05-02","Quinn Wolcott","NYY","DET","NYYDET","2","0","119","6","95.0","97.1","-0.69","0.90"
"634323","2021-05-02","Brian Gorman","TB","HOU","TBHOU","5","4","160","5","96.9","97.3","0.03","0.67"
"634340","2021-05-02","Carlos Torres","SEA","LAA","SEALAA","2","0","143","10","93.0","95.3","-0.51","1.25"
"634341","2021-05-02","Phil Cuzzi","MIN","KC","MINKC","13","4","142","9","93.7","96.8","-0.68","1.31"
"634271","2021-05-01","Ron Kulpa","TEX","BOS","TEXBOS","8","6","151","23","84.8","88.4","-0.59","3.33"
"634272","2021-05-01","Tim Timmons","SEA","LAA","SEALAA","5","10","160","9","94.4","96.2","-0.48","1.14"
"634273","2021-05-01","Sam Holbrook","CIN","CHC","CINCHC","2","3","146","12","91.8","93.3","-0.62","1.84"
"634276","2021-05-01","Scott Barry","PHI","NYM","PHINYM","4","5","114","5","95.6","100.0","0.09","0.58"
"634284","2021-05-01","Jordan Baker","PIT","STL","PITSTL","5","12","184","15","91.8","94.5","1.21","2.22"
"634286","2021-05-01","Tony Randazzo","ARI","COL","ARICOL","6","14","186","13","93.0","92.5","0.73","1.00"
"634295","2021-05-01","Marvin Hudson","NYY","DET","NYYDET","6","4","159","15","90.6","95.4","-1.66","4.10"
"634304","2021-05-01","Ramon De Jesus","WSH","MIA","WSHMIA","7","2","153","8","94.8","96.9","-0.55","1.30"
"634307","2021-05-01","Chad Fairchild","TB","HOU","TBHOU","1","3","145","11","92.4","95.8","0.66","1.76"
"634312","2021-05-01","Vic Carapazza","TOR","ATL","TORATL","6","5","175","11","93.7","98.3","-0.30","1.62"
"634316","2021-05-01","Ryan Additon","SD","SF","SDSF","6","2","167","12","92.8","97.3","0.94","1.98"
"634319","2021-05-01","Greg Gibson","OAK","BAL","OAKBAL","4","8","177","14","92.1","92.5","1.61","1.89"
"634326","2021-05-01","Ben May","CWS","CLE","CWSCLE","7","3","147","10","93.2","97.1","-0.03","2.28"
"634329","2021-05-01","Tom Hallion","MIN","KC","MINKC","3","11","139","9","93.5","93.3","0.51","1.23"
"634338","2021-05-01","Angel Hernandez","MIL","LAD","MILLAD","6","5","196","7","96.4","98.4","0.54","1.11"
"634274","2021-04-30","Roberto Ortiz","WSH","MIA","WSHMIA","2","1","134","11","91.8","96.5","-0.45","1.41"
"634275","2021-04-30","Sean Barber","TB","HOU","TBHOU","2","9","162","10","93.8","99.1","-0.32","1.80"
"634280","2021-04-30","Jerry Meals","TOR","ATL","TORATL","13","5","167","9","94.6","97.5","-0.96","1.91"
"634287","2021-04-30","Lance Barrett","SEA","LAA","SEALAA","7","4","168","17","89.9","95.8","0.36","3.37"
"634288","2021-04-30","Bill Welke","CWS","CLE","CWSCLE","3","5","142","11","92.3","93.3","1.08","1.50"
"634290","2021-04-30","Ted Barrett","MIL","LAD","MILLAD","3","1","134","11","91.8","92.8","0.20","1.31"
"634303","2021-04-30","Adam Hamari","SD","SF","SDSF","3","2","162","13","92.0","96.8","-0.07","1.32"
"634305","2021-04-30","Marty Foster","CIN","CHC","CINCHC","8","6","196","13","93.4","95.5","-1.11","2.75"
"634325","2021-04-30","James Hoye","PIT","STL","PITSTL","3","7","161","6","96.3","95.0","-0.39","0.64"
"634327","2021-04-30","Dan Merzel","NYY","DET","NYYDET","10","0","162","12","92.6","96.4","-0.22","1.88"
"634328","2021-04-30","Jim Reynolds","ARI","COL","ARICOL","7","2","127","10","92.1","93.9","-0.32","1.50"
"634336","2021-04-30","Jeremie Rehak","PHI","NYM","PHINYM","2","1","147","12","91.8","96.2","0.96","1.42"
"634337","2021-04-30","D.J. Reyburn","TEX","BOS","TEXBOS","1","6","145","11","92.4","90.0","0.07","1.42"
"634381","2021-04-30","Will Little","OAK","BAL","OAKBAL","2","3","132","7","94.7","98.9","0.23","0.53"
"634391","2021-04-30","Erich Bacchus","MIN","KC","MINKC","9","1","173","18","89.6","93.6","0.05","1.89"
"634289","2021-04-29","Ryan Wills","TEX","BOS","TEXBOS","4","1","132","11","91.7","87.1","0.15","0.96"
"634296","2021-04-29","Adrian Johnson","TB","OAK","TBOAK","2","3","144","9","93.8","96.9","-0.58","0.73"
"634300","2021-04-29","Rob Drake","BAL","NYY","BALNYY","4","3","168","16","90.5","93.8","-1.44","2.94"
"634330","2021-04-29","Tripp Gibson","CWS","DET","CWSDET","3","1","93","2","97.8","100.0","-0.39","0.39"
"634346","2021-04-29","Stu Scheurwater","MIL","LAD","MILLAD","2","1","132","12","90.9","92.4","-0.34","1.44"
"634347","2021-04-29","Mike Estabrook","ATL","CHC","ATLCHC","3","9","168","8","95.2","100.0","-0.14","1.42"
"634352","2021-04-29","Brennan Miller","STL","PHI","STLPHI","4","3","141","12","91.5","94.6","0.12","1.46"
"634353","2021-04-29","Alfonso Marquez","HOU","SEA","HOUSEA","0","1","131","3","97.7","98.8","0.42","0.61"
"634357","2021-04-29","Chris Conroy","CWS","DET","CWSDET","11","0","119","9","92.4","95.1","0.36","1.41"
"634385","2021-04-29","Chad Whitson","ARI","COL","ARICOL","5","3","155","12","92.3","97.1","0.27","1.51"
"634308","2021-04-28","Brian Gorman","TB","OAK","TBOAK","2","0","139","7","95.0","95.5","0.51","0.80"
"634309","2021-04-28","CB Bucknor","SF","COL","SFCOL","7","3","189","10","94.7","95.3","-1.26","1.80"
"634310","2021-04-28","Jerry Layne","NYM","BOS","NYMBOS","0","1","127","9","92.9","95.2","-0.52","0.86"
"634314","2021-04-28","Chris Segal","STL","PHI","STLPHI","3","5","145","10","93.1","98.1","0.43","1.48"
"634315","2021-04-28","Jose Navas","PIT","KC","PITKC","6","9","211","20","90.5","91.5","-0.81","2.87"
"634317","2021-04-28","Mike Muchlinski","MIL","MIA","MILMIA","2","6","176","7","96.0","98.2","-0.23","1.51"
"634322","2021-04-28","Todd Tichenor","ARI","SD","ARISD","3","12","163","14","91.4","94.3","-0.10","2.02"
"634348","2021-04-28","Alan Porter","TOR","WSH","TORWSH","2","8","166","10","94.0","96.2","-0.05","0.76"
"634350","2021-04-28","Brian O'Nora","TEX","LAA","TEXLAA","3","4","135","6","95.6","100.0","0.41","0.73"
"634360","2021-04-28","Kyle McCrady","HOU","SEA","HOUSEA","7","5","176","9","94.9","95.2","0.20","1.10"
"634362","2021-04-28","Junior Valentine","BAL","NYY","BALNYY","0","7","143","7","95.1","91.0","-0.78","0.97"
"634365","2021-04-28","Lance Barksdale","LAD","CIN","LADCIN","8","0","159","10","93.7","95.2","-0.24","1.02"
"634371","2021-04-28","Cory Blaser","CLE","MIN","CLEMIN","2","10","156","7","95.5","96.4","-0.30","0.91"
"634414","2021-04-28","Paul Clemons","ATL","CHC","ATLCHC","10","0","162","12","92.6","90.5","-0.76","1.36"
"634318","2021-04-27","Jordan Baker","STL","PHI","STLPHI","5","2","138","8","94.2","97.5","-0.09","0.62"
"634320","2021-04-27","Shane Livensparger","MIL","MIA","MILMIA","5","4","148","5","96.6","100.0","-0.41","0.55"
"634331","2021-04-27","Andy Fletcher","PIT","KC","PITKC","2","1","111","9","91.9","95.8","0.33","0.83"
"634332","2021-04-27","Ben May","CWS","DET","CWSDET","2","5","142","4","97.2","97.0","0.04","0.83"
"634333","2021-04-27","Tim Timmons","HOU","SEA","HOUSEA","2","0","138","7","94.9","97.8","0.53","0.83"
"634335","2021-04-27","Mark Wegner","TOR","WSH","TORWSH","9","5","154","7","95.5","98.1","0.06","0.54"
"634339","2021-04-27","Phil Cuzzi","CLE","MIN","CLEMIN","7","4","132","9","93.2","95.6","0.03","1.93"
"634351","2021-04-27","Vic Carapazza","ATL","CHC","ATLCHC","5","0","147","8","94.6","97.9","-0.05","1.62"
"634354","2021-04-27","Kerwin Danley","SF","COL","SFCOL","5","7","160","13","91.9","93.1","0.15","1.52"
"634359","2021-04-27","Ron Kulpa","TEX","LAA","TEXLAA","6","1","151","17","88.7","97.9","0.55","2.60"
"634364","2021-04-27","Tony Randazzo","ARI","SD","ARISD","5","1","154","5","96.8","96.9","-0.04","0.60"
"634368","2021-04-27","Chad Fairchild","TB","OAK","TBOAK","4","3","111","16","85.6","88.6","-0.19","2.36"
"634379","2021-04-27","Angel Hernandez","LAD","CIN","LADCIN","5","6","161","16","90.1","91.5","0.10","1.72"
"634387","2021-04-27","Greg Gibson","BAL","NYY","BALNYY","1","5","131","10","92.4","92.1","0.54","1.33"
"634410","2021-04-27","Quinn Wolcott","NYM","BOS","NYMBOS","1","2","115","12","89.6","93.1","0.33","1.03"
"634343","2021-04-26","Sean Barber","TB","OAK","TBOAK","1","2","154","15","90.3","91.6","0.19","2.00"
"634345","2021-04-26","James Hoye","STL","PHI","STLPHI","1","2","115","9","92.2","92.0","0.45","0.93"
"634363","2021-04-26","Ted Barrett","LAD","CIN","LADCIN","3","5","192","13","93.2","95.2","-0.19","1.89"
"634374","2021-04-26","Adam Hamari","SF","COL","SFCOL","12","0","144","13","91.0","90.5","-0.14","1.34"
"634377","2021-04-26","D.J. Reyburn","TEX","LAA","TEXLAA","4","9","160","10","93.8","95.4","0.22","0.89"
"634382","2021-04-26","Lance Barrett","HOU","SEA","HOUSEA","5","2","152","5","96.7","97.0","-0.49","0.95"
"634394","2021-04-26","Tom Hallion","CLE","MIN","CLEMIN","5","3","149","11","92.6","99.0","-0.49","1.59"
"634402","2021-04-26","Jerry Meals","ATL","CHC","ATLCHC","8","7","174","14","92.0","94.3","-1.09","2.62"
"634433","2021-04-26","Will Little","BAL","NYY","BALNYY","4","2","129","6","95.3","96.8","-0.20","0.53"
"634451","2021-04-26","Bill Welke","DET","KC","DETKC","2","3","149","3","98.0","98.1","0.06","0.25"
"634461","2021-04-26","Sam Holbrook","MIL","MIA","MILMIA","0","8","157","15","90.4","91.3","0.19","1.57"
"634342","2021-04-25","Marty Foster","SF","MIA","SFMIA","4","3","167","14","91.6","94.5","-0.17","1.40"
"634344","2021-04-25","Doug Eddings","NYM","WSH","NYMWSH","4","0","133","7","94.7","97.7","-1.31","2.33"
